"974","Coqhf","11","7.0","2025-03-08T15:19:45.411666+03:00[Europe/Moscow]","22.55355217397207","33","55","","TELLUROCRACY","HIGH","97"
"975","SCaST","14","8.0","2025-03-08T15:19:45.412318+03:00[Europe/Moscow]","21.848748647077578","46","93","","ARISTOCRACY","NIGHTMARE","29"
"976","ecnjh","1","0.0","2025-03-08T15:19:45.413691+03:00[Europe/Moscow]","72.94142836886587","14","56","","STRATOCRACY","VERY_HIGH","63"
"977","eeRVz","14","9.0","2025-03-08T15:19:45.414386+03:00[Europe/Moscow]","95.01985925728039","87","6","","STRATOCRACY","HIGH","67"
"978","EHzWz","13","15.0","2025-03-08T15:19:45.415020+03:00[Europe/Moscow]","78.97038517643068","62","64","","TELLUROCRACY","NIGHTMARE","1"
"979","WRFbU","7","0.0","2025-03-08T15:19:45.415970+03:00[Europe/Moscow]","33.90687226623741","30","75","","TELLUROCRACY","NIGHTMARE","76"
"980","rUGna","1","7.0","2025-03-08T15:19:45.416607+03:00[Europe/Moscow]","0.8398118933221288","51","56","","ARISTOCRACY","VERY_HIGH","61"
"981","KRHVW","3","11.0","2025-03-08T15:19:45.417302+03:00[Europe/Moscow]","23.47987932761405","33","89","","STRATOCRACY","VERY_HIGH","11"
"982","adOQV","10","15.0","2025-03-08T15:19:45.418035+03:00[Europe/Moscow]","40.901013368983705","74","69","","TELLUROCRACY","HIGH","54"
"983","fwuWc","10","13.0","2025-03-08T15:19:45.418735+03:00[Europe/Moscow]","67.63536482747024","46","3","","TELLUROCRACY","HIGH","59"
"984","mclpF","7","14.0","2025-03-08T15:19:45.419386+03:00[Europe/Moscow]","82.34992257584994","50","96","","STRATOCRACY","HIGH","3"
"985","wFhoj","16","6.0","2025-03-08T15:19:45.420041+03:00[Europe/Moscow]","58.613084443060316","90","52","","TELLUROCRACY","HIGH","19"
"986","xzBRd","4","12.0","2025-03-08T15:19:45.420680+03:00[Europe/Moscow]","40.88720462145816","71","44","","ARISTOCRACY","VERY_HIGH","82"
"987","evMAj","7","1.0","2025-03-08T15:19:45.421497+03:00[Europe/Moscow]","19.706007593444884","62","76","","STRATOCRACY","VERY_HIGH","54"
"988","ykuLz","9","14.0","2025-03-08T15:19:45.422202+03:00[Europe/Moscow]","64.37688834575768","78","1","","ARISTOCRACY","HIGH","34"
"989","pAnND","0","5.0","2025-03-08T15:19:45.422859+03:00[Europe/Moscow]","75.28850287847597","37","60","","ARISTOCRACY","NIGHTMARE","20"
"990","lBXbx","13","10.0","2025-03-08T15:19:45.423504+03:00[Europe/Moscow]","65.24167453966383","75","96","","TELLUROCRACY","VERY_HIGH","65"
"991","PNwiw","10","6.0","2025-03-08T15:19:45.424146+03:00[Europe/Moscow]","37.83265470185898","49","91","","STRATOCRACY","HIGH","95"
"992","CViQf","7","8.0","2025-03-08T15:19:45.424784+03:00[Europe/Moscow]","16.915122341439226","56","88","","TELLUROCRACY","HIGH","36"
"994","OloaM","6","7.0","2025-03-08T15:19:45.425465+03:00[Europe/Moscow]","89.12793450010417","21","25","","TELLUROCRACY","HIGH","46"
"995","qPBkO","7","11.0","2025-03-08T15:19:45.426224+03:00[Europe/Moscow]","22.10628449615928","33","59","","ARISTOCRACY","NIGHTMARE","27"
"996","RvNsT","12","11.0","2025-03-08T15:19:45.426882+03:00[Europe/Moscow]","37.137582212455534","58","11","","ARISTOCRACY","HIGH","6"
"997","xcbak","6","9.0","2025-03-08T15:19:45.427873+03:00[Europe/Moscow]","26.67163057582763","85","52","","TELLUROCRACY","NIGHTMARE","52"
"998","ZZEyr","14","14.0","2025-03-08T15:19:45.428538+03:00[Europe/Moscow]","97.21756392496036","2","81","","ARISTOCRACY","HIGH","65"
"999","XiTKZ","9","5.0","2025-03-08T15:19:45.429220+03:00[Europe/Moscow]","44.62228779129259","3","97","","ARISTOCRACY","HIGH","38"
"1000","MwJWD","5","13.0","2025-03-08T15:19:45.429911+03:00[Europe/Moscow]","74.80461278856468","26","64","","STRATOCRACY","NIGHTMARE","11"
"1001","WuHJJ","15","11.0","2025-03-08T15:19:45.430562+03:00[Europe/Moscow]","40.59320885736732","53","64","","TELLUROCRACY","NIGHTMARE","52"
"1002","ipETL","13","4.0","2025-03-08T15:19:45.431223+03:00[Europe/Moscow]","42.65920800749655","24","25","","TELLUROCRACY","HIGH","23"
"1004","mRrmS","0","16.0","2025-03-08T15:19:45.431868+03:00[Europe/Moscow]","94.22673609699079","98","91","","ARISTOCRACY","NIGHTMARE","94"
"1005","vKHRy","4","2.0","2025-03-08T15:19:45.432526+03:00[Europe/Moscow]","40.538628230230756","77","36","","ARISTOCRACY","HIGH","35"
"1006","Ftvyt","8","14.0","2025-03-08T15:19:45.433435+03:00[Europe/Moscow]","22.093761912988754","25","94","","STRATOCRACY","VERY_HIGH","52"
"1007","alBxF","17","16.0","2025-03-08T15:19:45.434170+03:00[Europe/Moscow]","95.46937588164398","35","67","","ARISTOCRACY","VERY_HIGH","28"
"1008","pvdAp","6","0.0","2025-03-08T15:19:45.434945+03:00[Europe/Moscow]","13.01578586430474","85","95","","TELLUROCRACY","NIGHTMARE","50"
"1009","vPkUz","15","7.0","2025-03-08T15:19:45.435650+03:00[Europe/Moscow]","86.98313609767571","32","28","","TELLUROCRACY","HIGH","67"
"1010","zPRjI","4","14.0","2025-03-08T15:19:45.436308+03:00[Europe/Moscow]","69.45003744991884","32","30","","ARISTOCRACY","HIGH","75"
"1011","Oxbqh","10","6.0","2025-03-08T15:19:45.436969+03:00[Europe/Moscow]","15.43765446960923","81","51","","TELLUROCRACY","NIGHTMARE","48"
"1012","NQTho","9","16.0","2025-03-08T15:19:45.437649+03:00[Europe/Moscow]","82.85872738740701","26","65","","TELLUROCRACY","NIGHTMARE","31"
"1013","BAojj","15","11.0","2025-03-08T15:19:45.438340+03:00[Europe/Moscow]","39.04485269681004","52","44","","STRATOCRACY","NIGHTMARE","43"
"1014","BcHOJ","1","3.0","2025-03-08T15:19:45.439160+03:00[Europe/Moscow]","96.25534715950387","99","47","","TELLUROCRACY","HIGH","35"
"1015","ytbJh","5","7.0","2025-03-08T15:19:45.439810+03:00[Europe/Moscow]","17.972923539551864","81","40","","STRATOCRACY","NIGHTMARE","40"
"1016","dYAss","15","2.0","2025-03-08T15:19:45.440481+03:00[Europe/Moscow]","2.5485725759728517","24","23","","TELLUROCRACY","HIGH","29"
"1017","yABrr","3","6.0","2025-03-08T15:19:45.441158+03:00[Europe/Moscow]","12.921253275608247","56","32","","ARISTOCRACY","HIGH","61"
"1018","cRpzx","11","13.0","2025-03-08T15:19:45.441863+03:00[Europe/Moscow]","31.195338326147382","26","22","","STRATOCRACY","VERY_HIGH","58"
"1019","QqdcW","17","15.0","2025-03-08T15:19:45.442587+03:00[Europe/Moscow]","48.736410600705106","35","86","","TELLUROCRACY","HIGH","80"
"1020","PUGYr","12","14.0","2025-03-08T15:19:45.444255+03:00[Europe/Moscow]","78.50675265753357","30","89","","TELLUROCRACY","VERY_HIGH","42"
"1021","DHgXn","7","4.0","2025-03-08T15:19:45.445208+03:00[Europe/Moscow]","92.40696137268452","83","72","","ARISTOCRACY","HIGH","39"
"1022","ApFTk","10","1.0","2025-03-08T15:19:45.446167+03:00[Europe/Moscow]","36.65747832927002","51","40","","STRATOCRACY","HIGH","80"
"1023","eCSqf","14","10.0","2025-03-08T15:19:45.447129+03:00[Europe/Moscow]","80.41942943181856","55","59","","ARISTOCRACY","HIGH","11"
"1024","lymme","6","0.0","2025-03-08T15:19:45.448095+03:00[Europe/Moscow]","73.03129799785158","30","22","","TELLUROCRACY","NIGHTMARE","39"
"1025","EPptx","17","16.0","2025-03-08T15:19:45.449010+03:00[Europe/Moscow]","62.97720870607646","23","97","","TELLUROCRACY","HIGH","81"
"1026","QhNwX","0","11.0","2025-03-08T15:19:45.449909+03:00[Europe/Moscow]","4.992555876602756","85","32","","TELLUROCRACY","NIGHTMARE","33"
"1027","FgtJZ","3","7.0","2025-03-08T15:19:45.450798+03:00[Europe/Moscow]","11.978815273875876","19","65","","TELLUROCRACY","VERY_HIGH","12"
"1028","vSOmk","7","8.0","2025-03-08T15:19:45.451830+03:00[Europe/Moscow]","5.505253837930091","63","49","","STRATOCRACY","HIGH","65"
"1029","xpZsD","9","13.0","2025-03-08T15:19:45.452763+03:00[Europe/Moscow]","65.92134437191332","82","62","","TELLUROCRACY","HIGH","20"
"1030","kcQwW","5","8.0","2025-03-08T15:19:45.453668+03:00[Europe/Moscow]","62.22857644260025","13","90","","TELLUROCRACY","HIGH","88"
"1031","ZkbxB","3","0.0","2025-03-08T15:19:45.454536+03:00[Europe/Moscow]","58.03959597995442","33","63","","STRATOCRACY","NIGHTMARE","44"
"1032","NFkEQ","7","7.0","2025-03-08T15:19:45.455415+03:00[Europe/Moscow]","96.79965234305082","55","31","","ARISTOCRACY","NIGHTMARE","60"
"1033","Xhbcl","15","9.0","2025-03-08T15:19:45.456299+03:00[Europe/Moscow]","94.01077195602264","36","41","","ARISTOCRACY","VERY_HIGH","70"
"1034","dDTqF","1","17.0","2025-03-08T15:19:45.457125+03:00[Europe/Moscow]","31.97142315758006","84","38","","ARISTOCRACY","NIGHTMARE","95"
"1035","KexNw","9","1.0","2025-03-08T15:19:45.457780+03:00[Europe/Moscow]","12.449289832474808","3","14","","STRATOCRACY","NIGHTMARE","92"
"1036","GdsFK","14","7.0","2025-03-08T15:19:45.458432+03:00[Europe/Moscow]","72.10545411896146","66","5","","TELLUROCRACY","NIGHTMARE","77"
"1037","yTNFU","3","13.0","2025-03-08T15:19:45.459091+03:00[Europe/Moscow]","75.18568012301368","61","35","","ARISTOCRACY","VERY_HIGH","95"
"1038","aJfGV","9","1.0","2025-03-08T15:19:45.459747+03:00[Europe/Moscow]","37.226659236071136","72","95","","STRATOCRACY","VERY_HIGH","62"
"1039","FhAkz","8","16.0","2025-03-08T15:19:45.460473+03:00[Europe/Moscow]","94.96816448620437","65","2","","STRATOCRACY","VERY_HIGH","40"
"1040","OmTXc","8","2.0","2025-03-08T15:19:45.461380+03:00[Europe/Moscow]","62.42881013798658","78","2","","STRATOCRACY","HIGH","22"
"1041","xBYrf","1","14.0","2025-03-08T15:19:45.462499+03:00[Europe/Moscow]","15.744950501298282","27","10","","ARISTOCRACY","HIGH","49"
"1042","IoXbT","1","11.0","2025-03-08T15:19:45.463552+03:00[Europe/Moscow]","42.87685585596436","74","75","","TELLUROCRACY","NIGHTMARE","67"
"1043","dlzmA","6","10.0","2025-03-08T15:19:45.464540+03:00[Europe/Moscow]","15.07988723533944","39","25","","ARISTOCRACY","VERY_HIGH","31"
"1044","srDeF","5","14.0","2025-03-08T15:19:45.465657+03:00[Europe/Moscow]","69.98403115315162","61","39","","STRATOCRACY","VERY_HIGH","65"
"1045","HClXl","4","12.0","2025-03-08T15:19:45.467911+03:00[Europe/Moscow]","99.5236181143418","13","4","","TELLUROCRACY","NIGHTMARE","62"
"1046","AwiQx","6","14.0","2025-03-08T15:19:45.470232+03:00[Europe/Moscow]","66.54879400980023","70","79","","STRATOCRACY","VERY_HIGH","6"
"1047","MNpsA","6","0.0","2025-03-08T15:19:45.471069+03:00[Europe/Moscow]","11.906885416811308","5","32","","TELLUROCRACY","NIGHTMARE","17"
"1048","HYspv","1","6.0","2025-03-08T15:19:45.472589+03:00[Europe/Moscow]","87.71864609047424","13","24","","TELLUROCRACY","NIGHTMARE","77"
"1049","LETzD","3","10.0","2025-03-08T15:19:45.473483+03:00[Europe/Moscow]","64.54224060945697","73","67","","ARISTOCRACY","VERY_HIGH","72"
"1050","lfXoI","3","7.0","2025-03-08T15:19:45.474303+03:00[Europe/Moscow]","10.604957767399304","85","5","","TELLUROCRACY","VERY_HIGH","97"
"1051","DwIbf","11","3.0","2025-03-08T15:19:45.474964+03:00[Europe/Moscow]","54.21483001180552","14","65","","ARISTOCRACY","HIGH","92"
"1053","wZsYE","7","16.0","2025-03-08T15:19:45.475620+03:00[Europe/Moscow]","3.612589532394306","51","30","","TELLUROCRACY","HIGH","24"
"1054","oHCTz","4","10.0","2025-03-08T15:19:45.476275+03:00[Europe/Moscow]","92.99365480518325","3","69","","ARISTOCRACY","HIGH","15"
"1055","qLDFR","3","4.0","2025-03-08T15:19:45.477039+03:00[Europe/Moscow]","9.490603725948542","79","32","","TELLUROCRACY","NIGHTMARE","56"
"1056","CDTJX","12","13.0","2025-03-08T15:19:45.477692+03:00[Europe/Moscow]","22.132096080210285","5","60","","STRATOCRACY","HIGH","55"
"1057","bRfIC","4","17.0","2025-03-08T15:19:45.478341+03:00[Europe/Moscow]","60.38398935166134","45","4","","TELLUROCRACY","NIGHTMARE","96"
"1058","JgIra","2","16.0","2025-03-08T15:19:45.479018+03:00[Europe/Moscow]","79.69215705447644","24","97","","TELLUROCRACY","NIGHTMARE","20"
"1059","FotSw","1","0.0","2025-03-08T15:19:45.479685+03:00[Europe/Moscow]","16.078139043003358","21","98","","TELLUROCRACY","VERY_HIGH","77"
"1060","tbyTV","11","0.0","2025-03-08T15:19:45.480342+03:00[Europe/Moscow]","91.63413777843171","14","77","","ARISTOCRACY","HIGH","51"
"1061","BQsDl","14","17.0","2025-03-08T15:19:45.481012+03:00[Europe/Moscow]","17.314736107275785","52","69","","TELLUROCRACY","HIGH","2"
"1062","EyoLw","13","15.0","2025-03-08T15:19:45.481684+03:00[Europe/Moscow]","46.47723681221293","87","63","","STRATOCRACY","HIGH","98"
"1063","wTURI","11","11.0","2025-03-08T15:19:45.482362+03:00[Europe/Moscow]","17.356471886308743","52","6","","ARISTOCRACY","HIGH","20"
"1064","NpSwv","8","7.0","2025-03-08T15:19:45.483032+03:00[Europe/Moscow]","88.68664017484242","74","68","","TELLUROCRACY","VERY_HIGH","36"
"1065","oItyX","7","11.0","2025-03-08T15:19:45.483704+03:00[Europe/Moscow]","97.05290127131742","44","5","","STRATOCRACY","NIGHTMARE","15"
"1066","pslnq","15","8.0","2025-03-08T15:19:45.484377+03:00[Europe/Moscow]","22.757466579422715","83","57","","STRATOCRACY","VERY_HIGH","35"
"1067","GCdEi","15","6.0","2025-03-08T15:19:45.485046+03:00[Europe/Moscow]","41.94442991041654","18","43","","STRATOCRACY","HIGH","78"
"1068","mnerv","0","17.0","2025-03-08T15:19:45.485723+03:00[Europe/Moscow]","13.808018206362116","68","60","","TELLUROCRACY","NIGHTMARE","10"
"1069","NlFnW","13","12.0","2025-03-08T15:19:45.486400+03:00[Europe/Moscow]","23.71097281155148","72","56","","ARISTOCRACY","HIGH","81"
"1070","WmXrp","16","6.0","2025-03-08T15:19:45.487534+03:00[Europe/Moscow]","95.2016691467932","21","20","","STRATOCRACY","VERY_HIGH","89"
"1071","GgYHC","9","6.0","2025-03-08T15:19:45.488444+03:00[Europe/Moscow]","38.91628988129078","51","5","","STRATOCRACY","HIGH","17"
"1072","TLBbf","8","15.0","2025-03-08T15:19:45.489355+03:00[Europe/Moscow]","15.298893515525247","43","26","","TELLUROCRACY","VERY_HIGH","1"
"1073","SUein","6","10.0","2025-03-08T15:19:45.490244+03:00[Europe/Moscow]","15.518644260894332","76","43","","ARISTOCRACY","NIGHTMARE","22"
"1074","daRiP","13","12.0","2025-03-08T15:19:45.491167+03:00[Europe/Moscow]","73.89787203657647","46","75","","ARISTOCRACY","VERY_HIGH","36"
"1075","aiktX","15","1.0","2025-03-08T15:19:45.492095+03:00[Europe/Moscow]","2.012807521303517","91","51","","STRATOCRACY","NIGHTMARE","26"
"1076","BDyrz","5","6.0","2025-03-08T15:19:45.493022+03:00[Europe/Moscow]","14.254192173591552","61","29","","ARISTOCRACY","HIGH","55"
"1077","vbXpb","12","13.0","2025-03-08T15:19:45.493894+03:00[Europe/Moscow]","5.338162805801527","68","78","","TELLUROCRACY","NIGHTMARE","63"
"1078","SxFVu","14","9.0","2025-03-08T15:19:45.494728+03:00[Europe/Moscow]","48.77716846635774","5","43","","STRATOCRACY","HIGH","95"
"1079","JUZAR","12","4.0","2025-03-08T15:19:45.495644+03:00[Europe/Moscow]","41.83197439395915","76","29","","ARISTOCRACY","NIGHTMARE","30"
"1080","lotFL","12","9.0","2025-03-08T15:19:45.496544+03:00[Europe/Moscow]","5.582352010618951","20","45","","STRATOCRACY","NIGHTMARE","6"
"1081","GKNwx","12","6.0","2025-03-08T15:19:45.497443+03:00[Europe/Moscow]","10.526604565819298","7","20","","TELLUROCRACY","VERY_HIGH","24"
"1082","McWFe","6","12.0","2025-03-08T15:19:45.498358+03:00[Europe/Moscow]","89.0368381988972","12","26","","ARISTOCRACY","VERY_HIGH","64"
"1083","gLedH","0","7.0","2025-03-08T15:19:45.499062+03:00[Europe/Moscow]","89.98388955836255","12","22","","STRATOCRACY","HIGH","99"
"1084","hRXUJ","11","10.0","2025-03-08T15:19:45.499775+03:00[Europe/Moscow]","50.26596479076952","29","44","","TELLUROCRACY","VERY_HIGH","19"
"1085","rYcYz","16","14.0","2025-03-08T15:19:45.500471+03:00[Europe/Moscow]","98.62943517825713","79","90","","TELLUROCRACY","HIGH","50"
"1086","ZOIXg","1","5.0","2025-03-08T15:19:45.501158+03:00[Europe/Moscow]","63.297110326993355","67","89","","ARISTOCRACY","VERY_HIGH","27"
"1087","yYbdu","4","4.0","2025-03-08T15:19:45.501853+03:00[Europe/Moscow]","44.194132605859615","74","54","","STRATOCRACY","VERY_HIGH","84"
"1088","fKOdQ","8","11.0","2025-03-08T15:19:45.502577+03:00[Europe/Moscow]","99.09824142852509","63","86","","STRATOCRACY","VERY_HIGH","27"
"1089","KxaMS","14","15.0","2025-03-08T15:19:45.503337+03:00[Europe/Moscow]","20.389757387835672","63","37","","ARISTOCRACY","HIGH","87"
"1090","MJOOw","6","4.0","2025-03-08T15:19:45.504018+03:00[Europe/Moscow]","83.22594892472817","10","80","","STRATOCRACY","NIGHTMARE","6"
"1091","RzAYq","15","15.0","2025-03-08T15:19:45.504706+03:00[Europe/Moscow]","88.33996396904634","4","31","","STRATOCRACY","VERY_HIGH","34"
"1092","iCAaV","9","5.0","2025-03-08T15:19:45.505389+03:00[Europe/Moscow]","13.129715636108596","54","52","","ARISTOCRACY","NIGHTMARE","4"
"1093","dMHKJ","9","15.0","2025-03-08T15:19:45.506076+03:00[Europe/Moscow]","6.55760599044144","25","17","","STRATOCRACY","HIGH","23"
"1094","iTSOM","8","9.0","2025-03-08T15:19:45.506763+03:00[Europe/Moscow]","98.36622498759044","43","64","","ARISTOCRACY","NIGHTMARE","70"
"1095","BnAtM","5","10.0","2025-03-08T15:19:45.507464+03:00[Europe/Moscow]","46.40379648504579","96","38","","ARISTOCRACY","HIGH","94"
"1096","buwOc","1","7.0","2025-03-08T15:19:45.508174+03:00[Europe/Moscow]","71.05948851611092","90","60","","TELLUROCRACY","VERY_HIGH","34"
"1097","yqTHJ","13","11.0","2025-03-08T15:19:45.508871+03:00[Europe/Moscow]","49.98365532299769","6","25","","STRATOCRACY","HIGH","42"
"1098","BEGxB","11","6.0","2025-03-08T15:19:45.509571+03:00[Europe/Moscow]","94.89966527859282","31","69","","STRATOCRACY","NIGHTMARE","23"
"1099","zhZjh","15","0.0","2025-03-08T15:19:45.510267+03:00[Europe/Moscow]","54.328255907610455","90","98","","ARISTOCRACY","HIGH","90"
"1100","zsaHA","10","0.0","2025-03-08T15:19:45.510974+03:00[Europe/Moscow]","78.80545109630282","20","91","","ARISTOCRACY","VERY_HIGH","93"
"1101","mhmig","0","0.0","2025-03-08T15:19:45.511683+03:00[Europe/Moscow]","19.481745097124715","58","98","","STRATOCRACY","HIGH","69"
"1102","YyyrT","16","13.0","2025-03-08T15:19:45.512382+03:00[Europe/Moscow]","76.08192883689165","63","54","","TELLUROCRACY","HIGH","41"
"1103","ioNpK","2","8.0","2025-03-08T15:19:45.513080+03:00[Europe/Moscow]","58.757243802568674","15","57","","ARISTOCRACY","NIGHTMARE","36"
"1104","SIrxl","6","9.0","2025-03-08T15:19:45.513775+03:00[Europe/Moscow]","21.487835749405903","87","45","","STRATOCRACY","NIGHTMARE","31"
"1105","fjnls","15","1.0","2025-03-08T15:19:45.514480+03:00[Europe/Moscow]","76.94455624098602","60","82","","ARISTOCRACY","HIGH","10"
"1106","QXjPU","7","17.0","2025-03-08T15:19:45.515189+03:00[Europe/Moscow]","27.08321592212811","53","65","","TELLUROCRACY","HIGH","24"
"1107","fDllB","3","4.0","2025-03-08T15:19:45.515881+03:00[Europe/Moscow]","76.6473406377405","58","71","","TELLUROCRACY","HIGH","27"
"1108","mGngu","3","2.0","2025-03-08T15:19:45.516564+03:00[Europe/Moscow]","23.060459734054106","50","6","","ARISTOCRACY","NIGHTMARE","19"
"1109","QnsCm","9","8.0","2025-03-08T15:19:45.517254+03:00[Europe/Moscow]","94.1968552129809","32","15","","ARISTOCRACY","HIGH","95"
"1110","AfyBq","3","9.0","2025-03-08T15:19:45.517966+03:00[Europe/Moscow]","91.96876238617435","89","31","","TELLUROCRACY","VERY_HIGH","80"
"1111","SbaUE","8","16.0","2025-03-08T15:19:45.518661+03:00[Europe/Moscow]","74.73397218759638","37","5","","TELLUROCRACY","NIGHTMARE","7"
"1112","zEMif","8","0.0","2025-03-08T15:19:45.519352+03:00[Europe/Moscow]","3.824066188957942","51","72","","STRATOCRACY","NIGHTMARE","28"
"1113","sKBug","14","4.0","2025-03-08T15:19:45.520044+03:00[Europe/Moscow]","91.0706570781312","6","87","","ARISTOCRACY","HIGH","97"
"1114","ZBjiC","0","2.0","2025-03-08T15:19:45.520733+03:00[Europe/Moscow]","15.553599658586847","84","13","","ARISTOCRACY","NIGHTMARE","62"
"1115","WkqLB","16","7.0","2025-03-08T15:19:45.521434+03:00[Europe/Moscow]","52.83666141756462","10","51","","STRATOCRACY","NIGHTMARE","26"
"1116","pfZAA","7","16.0","2025-03-08T15:19:45.522118+03:00[Europe/Moscow]","51.05610719005173","50","97","","STRATOCRACY","VERY_HIGH","19"
"1117","CvrLY","5","11.0","2025-03-08T15:19:45.523102+03:00[Europe/Moscow]","41.18668036228114","32","68","","ARISTOCRACY","VERY_HIGH","83"
"1118","GkRwd","17","2.0","2025-03-08T15:19:45.523789+03:00[Europe/Moscow]","27.865968355179483","62","6","","STRATOCRACY","HIGH","27"
"1119","mSpaK","11","7.0","2025-03-08T15:19:45.524496+03:00[Europe/Moscow]","39.98778673308705","62","41","","ARISTOCRACY","VERY_HIGH","10"
"1120","BasPI","4","12.0","2025-03-08T15:19:45.525194+03:00[Europe/Moscow]","42.99136153664887","28","32","","ARISTOCRACY","HIGH","82"
"1121","UMlKY","0","17.0","2025-03-08T15:19:45.525882+03:00[Europe/Moscow]","16.926480482802965","30","21","","STRATOCRACY","VERY_HIGH","3"
"1122","fJSSm","9","17.0","2025-03-08T15:19:45.526575+03:00[Europe/Moscow]","73.95372918817382","98","74","","ARISTOCRACY","HIGH","82"
"1123","vBmxI","12","3.0","2025-03-08T15:19:45.527273+03:00[Europe/Moscow]","37.369185894664135","25","23","","STRATOCRACY","HIGH","26"
"1124","BXqqt","11","14.0","2025-03-08T15:19:45.527965+03:00[Europe/Moscow]","91.38775646330137","29","73","","TELLUROCRACY","VERY_HIGH","49"
"1125","NZPVE","1","4.0","2025-03-08T15:19:45.528664+03:00[Europe/Moscow]","70.07963402586931","13","35","","ARISTOCRACY","VERY_HIGH","45"
"1126","ZzMYa","6","2.0","2025-03-08T15:19:45.529356+03:00[Europe/Moscow]","16.768191224835494","2","50","","TELLUROCRACY","VERY_HIGH","38"
"1127","jRrPj","11","8.0","2025-03-08T15:19:45.530053+03:00[Europe/Moscow]","67.0410108377696","46","94","","TELLUROCRACY","HIGH","16"
"1128","eqAzw","1","14.0","2025-03-08T15:19:45.530749+03:00[Europe/Moscow]","92.91177625763403","98","54","","STRATOCRACY","HIGH","65"
"1129","ZwCrC","6","16.0","2025-03-08T15:19:45.531447+03:00[Europe/Moscow]","69.65035098323008","46","53","","TELLUROCRACY","HIGH","99"
"1130","woTlD","9","5.0","2025-03-08T15:19:45.532158+03:00[Europe/Moscow]","65.8596870169511","90","29","","ARISTOCRACY","VERY_HIGH","90"
"1131","WFlbs","17","2.0","2025-03-08T15:19:45.532882+03:00[Europe/Moscow]","10.447177914282435","99","40","","ARISTOCRACY","HIGH","10"
"1132","bnrXz","13","5.0","2025-03-08T15:19:45.533578+03:00[Europe/Moscow]","4.5778083543977495","31","42","","STRATOCRACY","HIGH","94"
"1133","YHoPN","12","7.0","2025-03-08T15:19:45.534288+03:00[Europe/Moscow]","43.307867101987284","4","71","","STRATOCRACY","NIGHTMARE","13"
"1134","JOqZR","12","13.0","2025-03-08T15:19:45.535004+03:00[Europe/Moscow]","9.61929900183527","14","59","","STRATOCRACY","VERY_HIGH","89"
"1135","ogWqP","17","3.0","2025-03-08T15:19:45.535712+03:00[Europe/Moscow]","45.681822519606484","7","8","","ARISTOCRACY","NIGHTMARE","66"
"1137","fzpLI","14","6.0","2025-03-08T15:19:45.536418+03:00[Europe/Moscow]","93.96503294838274","60","41","","TELLUROCRACY","HIGH","26"
"1138","YilfT","6","7.0","2025-03-08T15:19:45.537160+03:00[Europe/Moscow]","53.801110655647854","16","83","","TELLUROCRACY","VERY_HIGH","77"
"1139","eadov","7","3.0","2025-03-08T15:19:45.537862+03:00[Europe/Moscow]","17.501101877067484","14","10","","TELLUROCRACY","VERY_HIGH","94"
"1140","hJzJI","17","16.0","2025-03-08T15:19:45.538572+03:00[Europe/Moscow]","56.02186728714692","37","10","","ARISTOCRACY","NIGHTMARE","22"
"1141","safNy","2","16.0","2025-03-08T15:19:45.539290+03:00[Europe/Moscow]","87.9694376829889","15","0","","STRATOCRACY","VERY_HIGH","26"
"1142","ORuMb","3","10.0","2025-03-08T15:19:45.540012+03:00[Europe/Moscow]","94.05933241047248","47","97","","ARISTOCRACY","VERY_HIGH","7"
"1143","bdhwJ","9","12.0","2025-03-08T15:19:45.540716+03:00[Europe/Moscow]","99.06473184695786","35","54","","TELLUROCRACY","HIGH","43"
"1144","xVzkn","13","0.0","2025-03-08T15:19:45.541427+03:00[Europe/Moscow]","6.965315932807448","79","76","","STRATOCRACY","NIGHTMARE","29"
"1145","kDABc","13","3.0","2025-03-08T15:19:45.542163+03:00[Europe/Moscow]","36.391462541634034","23","2","","STRATOCRACY","NIGHTMARE","54"
"1146","cgsGg","12","16.0","2025-03-08T15:19:45.542882+03:00[Europe/Moscow]","75.23471232378131","62","34","","STRATOCRACY","HIGH","55"
"1147","gPIny","5","4.0","2025-03-08T15:19:45.543602+03:00[Europe/Moscow]","29.391649960593146","71","26","","TELLUROCRACY","VERY_HIGH","79"
"1148","UBmBe","7","2.0","2025-03-08T15:19:45.544312+03:00[Europe/Moscow]","3.388030273364251","85","7","","STRATOCRACY","VERY_HIGH","45"
"1149","dGiND","8","6.0","2025-03-08T15:19:45.545016+03:00[Europe/Moscow]","15.893629586600255","17","43","","STRATOCRACY","VERY_HIGH","58"
"1150","ToKMU","14","17.0","2025-03-08T15:19:45.545728+03:00[Europe/Moscow]","15.12457480621493","65","75","","TELLUROCRACY","VERY_HIGH","2"
"1151","ncGtl","5","7.0","2025-03-08T15:19:45.546478+03:00[Europe/Moscow]","35.51415105867306","49","79","","STRATOCRACY","VERY_HIGH","78"
"1152","ALXuQ","13","4.0","2025-03-08T15:19:45.547184+03:00[Europe/Moscow]","93.92899488761456","38","29","","STRATOCRACY","HIGH","49"
"1153","BaTSM","9","16.0","2025-03-08T15:19:45.547892+03:00[Europe/Moscow]","0.6656265663225192","11","86","","ARISTOCRACY","VERY_HIGH","67"
"1154","RnAXf","10","15.0","2025-03-08T15:19:45.548632+03:00[Europe/Moscow]","95.47089814135992","95","52","","STRATOCRACY","VERY_HIGH","55"
